run_accession	bam_ftp	base_count	broker_name	experiment_accession	experiment_alias	fastq_aspera	fastq_bytes	fastq_ftp	fastq_galaxy	fastq_md5	first_public	instrument_model	last_updated	library_layout	library_selection	library_source	nominal_length	nominal_sdev	bam_bytes	run_alias	sample_accession	sample_alias	sample_title	scientific_name	secondary_sample_accession	secondary_study_accession	sra_bytes	sra_ftp	sra_md5	study_accession	study_title	submission_accession	submitted_bytes	submitted_format	submitted_ftp	submitted_galaxy	submitted_md5	tax_id
SRR8358061		1169408175		SRX5168800	239	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR835/001/SRR8358061/SRR8358061.fastq.gz	643734671	ftp.sra.ebi.ac.uk/vol1/fastq/SRR835/001/SRR8358061/SRR8358061.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR835/001/SRR8358061/SRR8358061.fastq.gz	733fe222cb9aee65ddd2bc36b0333b5c	2019-02-21	NextSeq 500	2019-02-21	SINGLE	PolyA	TRANSCRIPTOMIC				H2WHCBGX2_n01_100_50_2.fastq.gz	SAMN10618546	100percent_Water_5mM_Nitrogen_Rep_2	Plant sample from Oryza sativa Japonica Group	Oryza sativa Japonica Group	SRS4176462	SRP174002	429086283	ftp.sra.ebi.ac.uk/vol1/srr/SRR835/001/SRR8358061	cdaaeb44a0e92b08b924d4c49ce80731	PRJNA510920	Water impacts nutrient dose responses genome-wide to affect crop production	SRA825332						39947
SRR8357958		1150861500		SRX5168491	123	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR835/008/SRR8357958/SRR8357958.fastq.gz	648870272	ftp.sra.ebi.ac.uk/vol1/fastq/SRR835/008/SRR8357958/SRR8357958.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR835/008/SRR8357958/SRR8357958.fastq.gz	ac7b34b96778747d633e9ff13457a69e	2019-02-21	NextSeq 500	2019-02-21	SINGLE	PolyA	TRANSCRIPTOMIC				HYMN3BGXY_n01_9s-9.fastq.gz	SAMN10618430	9s-09	Plant sample from Oryza sativa	Oryza sativa	SRS4176154	SRP174002	448251881	ftp.sra.ebi.ac.uk/vol1/srr/SRR835/008/SRR8357958	4be1a7f7177650e25ad4b4406e3fe700	PRJNA510920	Water impacts nutrient dose responses genome-wide to affect crop production	SRA825332						4530
SRR8358062		975072525		SRX5168799	25	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR835/002/SRR8358062/SRR8358062.fastq.gz	539577745	ftp.sra.ebi.ac.uk/vol1/fastq/SRR835/002/SRR8358062/SRR8358062.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR835/002/SRR8358062/SRR8358062.fastq.gz	b07608a6eb7bb1a68612c54151495803	2019-02-21	NextSeq 500	2019-02-21	SINGLE	PolyA	TRANSCRIPTOMIC				HFJJCBGX2_n01_4s-26.fastq.gz	SAMN10618332	4s-26	Plant sample from Oryza sativa	Oryza sativa	SRS4176460	SRP174002	370092718	ftp.sra.ebi.ac.uk/vol1/srr/SRR835/002/SRR8358062	dc41d0d1d4c3c8f138ae7efb68962854	PRJNA510920	Water impacts nutrient dose responses genome-wide to affect crop production	SRA825332						4530
SRR8358034		2134620740		SRX5168827	318	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR835/004/SRR8358034/SRR8358034.fastq.gz	1138787807	ftp.sra.ebi.ac.uk/vol1/fastq/SRR835/004/SRR8358034/SRR8358034.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR835/004/SRR8358034/SRR8358034.fastq.gz	4351b78201c4d650d8cd2afcc6d1f146	2019-02-21	Illumina HiSeq 2500	2019-02-21	SINGLE	PolyA	TRANSCRIPTOMIC				HL7Y3BGXY_n01_timecourse_shoot_03.fastq.gz	SAMN10618625	0min_leaf_Rep3	Plant sample from Oryza sativa Japonica Group	Oryza sativa Japonica Group	SRS4176490	SRP174002	745366318	ftp.sra.ebi.ac.uk/vol1/srr/SRR835/004/SRR8358034	8478376ff8f895835d90ecfe5e50276c	PRJNA510920	Water impacts nutrient dose responses genome-wide to affect crop production	SRA825332						39947
SRR8357963		858276600		SRX5168486	128	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR835/003/SRR8357963/SRR8357963.fastq.gz	406905611	ftp.sra.ebi.ac.uk/vol1/fastq/SRR835/003/SRR8357963/SRR8357963.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR835/003/SRR8357963/SRR8357963.fastq.gz	01d445e22ffb8ae68814e7cb0d53d7bf	2019-02-21	NextSeq 500	2019-02-21	SINGLE	PolyA	TRANSCRIPTOMIC				HHM3YBGX2_n01_jes_9s-14.fastq.gz	SAMN10618435	9s-14	Plant sample from Oryza sativa Japonica Group	Oryza sativa Japonica Group	SRS4176150	SRP174002	280337000	ftp.sra.ebi.ac.uk/vol1/srr/SRR835/003/SRR8357963	b5ced1130dd8306902c979411dbe61c8	PRJNA510920	Water impacts nutrient dose responses genome-wide to affect crop production	SRA825332						39947
SRR8358065		957622425		SRX5168796	28	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR835/005/SRR8358065/SRR8358065.fastq.gz	533333556	ftp.sra.ebi.ac.uk/vol1/fastq/SRR835/005/SRR8358065/SRR8358065.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR835/005/SRR8358065/SRR8358065.fastq.gz	c7fd22623e59fd5df7c8eb97bede6f20	2019-02-21	NextSeq 500	2019-02-21	SINGLE	PolyA	TRANSCRIPTOMIC				HFJJCBGX2_n01_4s-29.fastq.gz	SAMN10618335	4s-29	Plant sample from Oryza sativa	Oryza sativa	SRS4176459	SRP174002	363596105	ftp.sra.ebi.ac.uk/vol1/srr/SRR835/005/SRR8358065	beaf549a516c842ae4320d4937b86b41	PRJNA510920	Water impacts nutrient dose responses genome-wide to affect crop production	SRA825332						4530
SRR8357969		1142809264		SRX5168480	278	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR835/009/SRR8357969/SRR8357969.fastq.gz	623777111	ftp.sra.ebi.ac.uk/vol1/fastq/SRR835/009/SRR8357969/SRR8357969.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR835/009/SRR8357969/SRR8357969.fastq.gz	fa99a802ec76ec1c38bf835b2b73776c	2019-02-21	Illumina HiSeq 2500	2019-02-21	SINGLE	PolyA	TRANSCRIPTOMIC				HKNHCBGXY_n01_timecourse_shoot_15n2.fastq.gz	SAMN10618585	15min_leaf_N_Rep2	Plant sample from Oryza sativa Japonica Group	Oryza sativa Japonica Group	SRS4176143	SRP174002	410888242	ftp.sra.ebi.ac.uk/vol1/srr/SRR835/009/SRR8357969	f60e342a443b3fbf248fdd1c04b033dd	PRJNA510920	Water impacts nutrient dose responses genome-wide to affect crop production	SRA825332						39947
SRR8358070		4630040625		SRX5168791	29	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR835/000/SRR8358070/SRR8358070.fastq.gz	2643527775	ftp.sra.ebi.ac.uk/vol1/fastq/SRR835/000/SRR8358070/SRR8358070.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR835/000/SRR8358070/SRR8358070.fastq.gz	77b16a13ebdf6d630070e39a08ea9219	2019-02-21	NextSeq 500	2019-02-21	SINGLE	PolyA	TRANSCRIPTOMIC				HGVJGBGX2_n01_4s-30_dr.fastq.gz	SAMN10618336	4s-30	Plant sample from Oryza sativa	Oryza sativa	SRS4176454	SRP174002	1790252324	ftp.sra.ebi.ac.uk/vol1/srr/SRR835/000/SRR8358070	3efd11b44fd7718453d03470964d121a	PRJNA510920	Water impacts nutrient dose responses genome-wide to affect crop production	SRA825332						4530
SRR8358040		1529687644		SRX5168821	300	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR835/000/SRR8358040/SRR8358040.fastq.gz	821485838	ftp.sra.ebi.ac.uk/vol1/fastq/SRR835/000/SRR8358040/SRR8358040.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR835/000/SRR8358040/SRR8358040.fastq.gz	86d3d7c354be3c5102809c894c0c6981	2019-02-21	Illumina HiSeq 2500	2019-02-21	SINGLE	PolyA	TRANSCRIPTOMIC				HL7VKBGXY_n01_timecourse_shoot_120n3.fastq.gz	SAMN10618607	120min_leaf_N_Rep3	Plant sample from Oryza sativa Japonica Group	Oryza sativa Japonica Group	SRS4176485	SRP174002	538135391	ftp.sra.ebi.ac.uk/vol1/srr/SRR835/000/SRR8358040	8fa1f0e963f157cfe1cbc178128158c0	PRJNA510920	Water impacts nutrient dose responses genome-wide to affect crop production	SRA825332						39947
SRR8358071		912521925		SRX5168790	30	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR835/001/SRR8358071/SRR8358071.fastq.gz	513543281	ftp.sra.ebi.ac.uk/vol1/fastq/SRR835/001/SRR8358071/SRR8358071.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR835/001/SRR8358071/SRR8358071.fastq.gz	ac05040ab480caef11b123c70f9d268c	2019-02-21	NextSeq 500	2019-02-21	SINGLE	PolyA	TRANSCRIPTOMIC				HFJJCBGX2_n01_4s-31.fastq.gz	SAMN10618337	4s-31	Plant sample from Oryza sativa Indica Group	Oryza sativa Indica Group	SRS4176452	SRP174002	352769263	ftp.sra.ebi.ac.uk/vol1/srr/SRR835/001/SRR8358071	5409049772340d97aee72e2b4b283947	PRJNA510920	Water impacts nutrient dose responses genome-wide to affect crop production	SRA825332						39946
SRR8357973		1082615475		SRX5168476	237	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR835/003/SRR8357973/SRR8357973.fastq.gz	597068975	ftp.sra.ebi.ac.uk/vol1/fastq/SRR835/003/SRR8357973/SRR8357973.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR835/003/SRR8357973/SRR8357973.fastq.gz	d0add9bd88307fe95e6fe607d5c84886	2019-02-21	NextSeq 500	2019-02-21	SINGLE	PolyA	TRANSCRIPTOMIC				H2WHCBGX2_n01_100_25_3.fastq.gz	SAMN10618544	100percent_Water_2.5mM_Nitrogen_Rep_3	Plant sample from Oryza sativa Japonica Group	Oryza sativa Japonica Group	SRS4176139	SRP174002	397202038	ftp.sra.ebi.ac.uk/vol1/srr/SRR835/003/SRR8357973	6850f5e5a4618cebce00b30a54a5b9c0	PRJNA510920	Water impacts nutrient dose responses genome-wide to affect crop production	SRA825332						39947
SRR8358045		913615988		SRX5168816	297	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR835/005/SRR8358045/SRR8358045.fastq.gz	489765392	ftp.sra.ebi.ac.uk/vol1/fastq/SRR835/005/SRR8358045/SRR8358045.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR835/005/SRR8358045/SRR8358045.fastq.gz	02cb492c9df2d257ddc8138f9dcd99f1	2019-02-21	Illumina HiSeq 2500	2019-02-21	SINGLE	PolyA	TRANSCRIPTOMIC				HL7VKBGXY_n01_timecourse_shoot_120k3.fastq.gz	SAMN10618604	120min_leaf_KCl_Rep3	Plant sample from Oryza sativa Japonica Group	Oryza sativa Japonica Group	SRS4176478	SRP174002	321370799	ftp.sra.ebi.ac.uk/vol1/srr/SRR835/005/SRR8358045	ea166087815d93d8bdb06fe8b30d7245	PRJNA510920	Water impacts nutrient dose responses genome-wide to affect crop production	SRA825332						39947
SRR8357976		1161484350		SRX5168473	236	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR835/006/SRR8357976/SRR8357976.fastq.gz	643947451	ftp.sra.ebi.ac.uk/vol1/fastq/SRR835/006/SRR8357976/SRR8357976.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR835/006/SRR8357976/SRR8357976.fastq.gz	3986e85e24bad15c8a35d12fe7b84105	2019-02-21	NextSeq 500	2019-02-21	SINGLE	PolyA	TRANSCRIPTOMIC				H2WHCBGX2_n01_100_25_2.fastq.gz	SAMN10618543	100percent_Water_2.5mM_Nitrogen_Rep_2	Plant sample from Oryza sativa Japonica Group	Oryza sativa Japonica Group	SRS4176136	SRP174002	427196205	ftp.sra.ebi.ac.uk/vol1/srr/SRR835/006/SRR8357976	b7dc2a74e579f897a307e8647d22bd4a	PRJNA510920	Water impacts nutrient dose responses genome-wide to affect crop production	SRA825332						39947
SRR8357979		1053650175		SRX5168470	231	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR835/009/SRR8357979/SRR8357979.fastq.gz	581643262	ftp.sra.ebi.ac.uk/vol1/fastq/SRR835/009/SRR8357979/SRR8357979.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR835/009/SRR8357979/SRR8357979.fastq.gz	e3f7c7a30c3a9d65f2fb20e0f7808c58	2019-02-21	NextSeq 500	2019-02-21	SINGLE	PolyA	TRANSCRIPTOMIC				H2WHCBGX2_n01_100_0625_3.fastq.gz	SAMN10618538	100percent_Water_0.625mM_Nitrogen_Rep_3	Plant sample from Oryza sativa Japonica Group	Oryza sativa Japonica Group	SRS4176133	SRP174002	385943174	ftp.sra.ebi.ac.uk/vol1/srr/SRR835/009/SRR8357979	c54d37ad56ab449dfaee2db9aa85b611	PRJNA510920	Water impacts nutrient dose responses genome-wide to affect crop production	SRA825332						39947
SRR8358047		710813928		SRX5168814	360	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR835/007/SRR8358047/SRR8358047.fastq.gz	466292467	ftp.sra.ebi.ac.uk/vol1/fastq/SRR835/007/SRR8358047/SRR8358047.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR835/007/SRR8358047/SRR8358047.fastq.gz	786adc5badaae599785636a688b6b532	2019-02-21	Illumina HiSeq 2500	2019-02-21	SINGLE	PolyA	TRANSCRIPTOMIC				C7W8DACXX l07n01 k_20_1.3410000003500e.fastq.gz	SAMN10618667	20min_root_KCl_Rep1	Plant sample from Oryza sativa Japonica Group	Oryza sativa Japonica Group	SRS4176477	SRP174002	311309952	ftp.sra.ebi.ac.uk/vol1/srr/SRR835/007/SRR8358047	60b54528b335322492d49cf923854775	PRJNA510920	Water impacts nutrient dose responses genome-wide to affect crop production	SRA825332						39947
SRR8357990		1471199032		SRX5168459	306	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR835/000/SRR8357990/SRR8357990.fastq.gz	793236233	ftp.sra.ebi.ac.uk/vol1/fastq/SRR835/000/SRR8357990/SRR8357990.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR835/000/SRR8357990/SRR8357990.fastq.gz	20062566996c153129787632986e629d	2019-02-21	Illumina HiSeq 2500	2019-02-21	SINGLE	PolyA	TRANSCRIPTOMIC				HL7VKBGXY_n01_timecourse_shoot_60k3.fastq.gz	SAMN10618613	60min_leaf_KCl_Rep3	Plant sample from Oryza sativa Japonica Group	Oryza sativa Japonica Group	SRS4176122	SRP174002	520777721	ftp.sra.ebi.ac.uk/vol1/srr/SRR835/000/SRR8357990	644bd491d11e1c1b2f3b32ee26323136	PRJNA510920	Water impacts nutrient dose responses genome-wide to affect crop production	SRA825332						39947
SRR8357994		628255800		SRX5168455	64	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR835/004/SRR8357994/SRR8357994.fastq.gz	359288776	ftp.sra.ebi.ac.uk/vol1/fastq/SRR835/004/SRR8357994/SRR8357994.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR835/004/SRR8357994/SRR8357994.fastq.gz	3d033e4f7bbad5a1dccece3fca84c13b	2019-02-21	NextSeq 500	2019-02-21	SINGLE	PolyA	TRANSCRIPTOMIC				HGV7YBGX2_n01_4w-07_dr.fastq.gz	SAMN10618371	4w-07	Plant sample from Oryza sativa	Oryza sativa	SRS4176118	SRP174002	251528899	ftp.sra.ebi.ac.uk/vol1/srr/SRR835/004/SRR8357994	9c24d42e3da9a44a17b7f824113f2607	PRJNA510920	Water impacts nutrient dose responses genome-wide to affect crop production	SRA825332						4530
SRR8358049		1416891180		SRX5168812	293	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR835/009/SRR8358049/SRR8358049.fastq.gz	766690355	ftp.sra.ebi.ac.uk/vol1/fastq/SRR835/009/SRR8358049/SRR8358049.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR835/009/SRR8358049/SRR8358049.fastq.gz	e28310aadb2b9a58001a07a6b6d0b9cf	2019-02-21	Illumina HiSeq 2500	2019-02-21	SINGLE	PolyA	TRANSCRIPTOMIC				HKNHCBGXY_n01_timecourse_shoot_45k2.fastq.gz	SAMN10618600	45min_leaf_KCl_Rep2	Plant sample from Oryza sativa Japonica Group	Oryza sativa Japonica Group	SRS4176476	SRP174002	509461777	ftp.sra.ebi.ac.uk/vol1/srr/SRR835/009/SRR8358049	0484eda424445d7f236de348625e8004	PRJNA510920	Water impacts nutrient dose responses genome-wide to affect crop production	SRA825332						39947
SRR8357996		5283072375		SRX5168453	66	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR835/006/SRR8357996/SRR8357996.fastq.gz	2985296873	ftp.sra.ebi.ac.uk/vol1/fastq/SRR835/006/SRR8357996/SRR8357996.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR835/006/SRR8357996/SRR8357996.fastq.gz	8ed068ba382ab7ce025bc0702e3403f7	2019-02-21	NextSeq 500	2019-02-21	SINGLE	PolyA	TRANSCRIPTOMIC				HGVJGBGX2_n01_4w-9_dr.fastq.gz	SAMN10618373	4w-09	Plant sample from Oryza sativa	Oryza sativa	SRS4176116	SRP174002	2053323739	ftp.sra.ebi.ac.uk/vol1/srr/SRR835/006/SRR8357996	99327b4408054b2f0d562018640a5eab	PRJNA510920	Water impacts nutrient dose responses genome-wide to affect crop production	SRA825332						4530
SRR8358050		1467864000		SRX5168811	294	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR835/000/SRR8358050/SRR8358050.fastq.gz	793263782	ftp.sra.ebi.ac.uk/vol1/fastq/SRR835/000/SRR8358050/SRR8358050.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR835/000/SRR8358050/SRR8358050.fastq.gz	0910ee4257d97cee58ef9877da74cb3d	2019-02-21	Illumina HiSeq 2500	2019-02-21	SINGLE	PolyA	TRANSCRIPTOMIC				HKNHCBGXY_n01_timecourse_shoot_45k3.fastq.gz	SAMN10618601	45min_leaf_KCl_Rep3	Plant sample from Oryza sativa Japonica Group	Oryza sativa Japonica Group	SRS4176474	SRP174002	528546850	ftp.sra.ebi.ac.uk/vol1/srr/SRR835/000/SRR8358050	f4ac236c666e0a019c9bf7c99e5b9db9	PRJNA510920	Water impacts nutrient dose responses genome-wide to affect crop production	SRA825332						39947
SRR8357998		4526129850		SRX5168451	68	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR835/008/SRR8357998/SRR8357998.fastq.gz	2570840669	ftp.sra.ebi.ac.uk/vol1/fastq/SRR835/008/SRR8357998/SRR8357998.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR835/008/SRR8357998/SRR8357998.fastq.gz	f9005157442ac389dce9180081dd9a93	2019-02-21	NextSeq 500	2019-02-21	SINGLE	PolyA	TRANSCRIPTOMIC				HGVJGBGX2_n01_4w-11_dr.fastq.gz	SAMN10618375	4w-11	Plant sample from Oryza sativa	Oryza sativa	SRS4176114	SRP174002	1757771018	ftp.sra.ebi.ac.uk/vol1/srr/SRR835/008/SRR8357998	55f761711769b7ca9688c028649cdd1c	PRJNA510920	Water impacts nutrient dose responses genome-wide to affect crop production	SRA825332						4530
SRR8358002		807584400		SRX5168447	273	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR835/002/SRR8358002/SRR8358002.fastq.gz	436998267	ftp.sra.ebi.ac.uk/vol1/fastq/SRR835/002/SRR8358002/SRR8358002.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR835/002/SRR8358002/SRR8358002.fastq.gz	d457db391f4bf16972e5af3c07dda0e0	2019-02-21	NextSeq 500	2019-02-21	SINGLE	PolyA	TRANSCRIPTOMIC				H2WLMBGX2_n01_25_50_2.fastq.gz	SAMN10618580	25percent_Water_5mM_Nitrogen_Rep_2	Plant sample from Oryza sativa Japonica Group	Oryza sativa Japonica Group	SRS4176110	SRP174002	290203229	ftp.sra.ebi.ac.uk/vol1/srr/SRR835/002/SRR8358002	98827e65375572d4c1ea8d444a22bfd7	PRJNA510920	Water impacts nutrient dose responses genome-wide to affect crop production	SRA825332						39947
SRR8358051		981290400		SRX5168810	100	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR835/001/SRR8358051/SRR8358051.fastq.gz	553721757	ftp.sra.ebi.ac.uk/vol1/fastq/SRR835/001/SRR8358051/SRR8358051.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR835/001/SRR8358051/SRR8358051.fastq.gz	24ff6deb6c8163894a2ea931397cbd25	2019-02-21	NextSeq 500	2019-02-21	SINGLE	PolyA	TRANSCRIPTOMIC				HFNNGBGX2_n01_4w-46.fastq.gz	SAMN10618407	4w-46	Plant sample from Oryza sativa	Oryza sativa	SRS4176473	SRP174002	377335291	ftp.sra.ebi.ac.uk/vol1/srr/SRR835/001/SRR8358051	b1fee70865bc674cf5edaaddb8f8e0f9	PRJNA510920	Water impacts nutrient dose responses genome-wide to affect crop production	SRA825332						4530
SRR8358011		1136595900		SRX5168438	175	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR835/001/SRR8358011/SRR8358011.fastq.gz	644461836	ftp.sra.ebi.ac.uk/vol1/fastq/SRR835/001/SRR8358011/SRR8358011.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR835/001/SRR8358011/SRR8358011.fastq.gz	38662819b3f1325f79b42a50d0692732	2019-02-21	NextSeq 500	2019-02-21	SINGLE	PolyA	TRANSCRIPTOMIC				HYMN3BGXY_n01_9w-4.fastq.gz	SAMN10618482	9w-04	Plant sample from Oryza sativa	Oryza sativa	SRS4176101	SRP174002	445420299	ftp.sra.ebi.ac.uk/vol1/srr/SRR835/001/SRR8358011	66799d2c42441a4c7e5c93fac21c960c	PRJNA510920	Water impacts nutrient dose responses genome-wide to affect crop production	SRA825332						4530
SRR8358012		1436231432		SRX5168437	178	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR835/002/SRR8358012/SRR8358012.fastq.gz	763585173	ftp.sra.ebi.ac.uk/vol1/fastq/SRR835/002/SRR8358012/SRR8358012.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR835/002/SRR8358012/SRR8358012.fastq.gz	854930a91a9bd1d0bbea7b0d9fee50fb	2019-02-21	NextSeq 500	2019-02-21	SINGLE	PolyA	TRANSCRIPTOMIC				H5GGKBGX2_n01_9w-07_dr.fastq.gz	SAMN10618485	9w-07	Plant sample from Oryza sativa	Oryza sativa	SRS4176100	SRP174002	552297938	ftp.sra.ebi.ac.uk/vol1/srr/SRR835/002/SRR8358012	52f8f9d308387515c3ff5fba3691e79c	PRJNA510920	Water impacts nutrient dose responses genome-wide to affect crop production	SRA825332						4530
SRR8358053		1170832500		SRX5168808	92	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR835/003/SRR8358053/SRR8358053.fastq.gz	629014943	ftp.sra.ebi.ac.uk/vol1/fastq/SRR835/003/SRR8358053/SRR8358053.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR835/003/SRR8358053/SRR8358053.fastq.gz	a0206991284985b929d6b37df1efafc7	2019-02-21	NextSeq 500	2019-02-21	SINGLE	PolyA	TRANSCRIPTOMIC				HGVJGBGX2_n01_4w-36_dr.fastq.gz	SAMN10618399	4w-36	Plant sample from Oryza sativa	Oryza sativa	SRS4176471	SRP174002	455446315	ftp.sra.ebi.ac.uk/vol1/srr/SRR835/003/SRR8358053	914365d08531f4bb3330a50b13c46723	PRJNA510920	Water impacts nutrient dose responses genome-wide to affect crop production	SRA825332						4530
SRR8358015		942076575		SRX5168434	171	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR835/005/SRR8358015/SRR8358015.fastq.gz	524079639	ftp.sra.ebi.ac.uk/vol1/fastq/SRR835/005/SRR8358015/SRR8358015.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR835/005/SRR8358015/SRR8358015.fastq.gz	d0193590e730a9c29085703813f7730e	2019-02-21	NextSeq 500	2019-02-21	SINGLE	PolyA	TRANSCRIPTOMIC				HFNNGBGX2_n01_9s-60.fastq.gz	SAMN10618478	9s-60	Plant sample from Oryza sativa	Oryza sativa	SRS4176097	SRP174002	362721038	ftp.sra.ebi.ac.uk/vol1/srr/SRR835/005/SRR8358015	fcbe12f04d3f36cd14c8033481ae31d4	PRJNA510920	Water impacts nutrient dose responses genome-wide to affect crop production	SRA825332						4530
SRR8358016		937429125		SRX5168433	174	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR835/006/SRR8358016/SRR8358016.fastq.gz	368869243	ftp.sra.ebi.ac.uk/vol1/fastq/SRR835/006/SRR8358016/SRR8358016.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR835/006/SRR8358016/SRR8358016.fastq.gz	2130792cc4dba4538e06bbf598b980ab	2019-02-21	NextSeq 500	2019-02-21	SINGLE	PolyA	TRANSCRIPTOMIC				HYMN3BGXY_n01_9w-3.fastq.gz	SAMN10618481	9w-03	Plant sample from Oryza sativa	Oryza sativa	SRS4176096	SRP174002	235556419	ftp.sra.ebi.ac.uk/vol1/srr/SRR835/006/SRR8358016.lite	00b60397acfd57a1cb86d1daaea4e736	PRJNA510920	Water impacts nutrient dose responses genome-wide to affect crop production	SRA825332						4530
SRR8358055		1111917750		SRX5168806	94	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR835/005/SRR8358055/SRR8358055.fastq.gz	620302135	ftp.sra.ebi.ac.uk/vol1/fastq/SRR835/005/SRR8358055/SRR8358055.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR835/005/SRR8358055/SRR8358055.fastq.gz	e68653d64b9b06fd159994f2a63722eb	2019-02-21	NextSeq 500	2019-02-21	SINGLE	PolyA	TRANSCRIPTOMIC				HYMN3BGXY_n01_4w-39.fastq.gz	SAMN10618401	4w-39	Plant sample from Oryza sativa	Oryza sativa	SRS4176469	SRP174002	433111846	ftp.sra.ebi.ac.uk/vol1/srr/SRR835/005/SRR8358055	134fab9322b7ab14a6386e1b68acf32c	PRJNA510920	Water impacts nutrient dose responses genome-wide to affect crop production	SRA825332						4530
SRR8358018		506724908		SRX5168431	323	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR835/008/SRR8358018/SRR8358018.fastq.gz	264381861	ftp.sra.ebi.ac.uk/vol1/fastq/SRR835/008/SRR8358018/SRR8358018.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR835/008/SRR8358018/SRR8358018.fastq.gz	32d4f38878d2942d65aaa66ce238265b	2019-02-21	Illumina HiSeq 2500	2019-02-21	SINGLE	PolyA	TRANSCRIPTOMIC				HL7Y3BGXY_n01_timecourse_shoot_10n2.fastq.gz	SAMN10618630	10min_leaf_N_Rep2	Plant sample from Oryza sativa Japonica Group	Oryza sativa Japonica Group	SRS4176094	SRP174002	173307865	ftp.sra.ebi.ac.uk/vol1/srr/SRR835/008/SRR8358018	ebf36bcc39453a962e2e389c5251fb5f	PRJNA510920	Water impacts nutrient dose responses genome-wide to affect crop production	SRA825332						39947
